Date_Time,Durchfluss ,T Rucklauf ,T Vorlauf ,Warmefluss 
30/01/13 10:58,37.21184138,40.61184138,44.51184138,11.91184138
30/01/13 10:59,40.19392095,43.19392095,49.49392095,20.19392095
30/01/13 11:00,39.17689122,40.37689122,48.57689122,23.17689122
30/01/13 11:01,37.58726514,37.88726514,47.08726514,23.58726514
30/01/13 11:02,38.22982604,38.02982604,47.02982604,23.72982604
30/01/13 11:03,44.85431495,44.65431495,52.95431495,28.65431495
30/01/13 11:04,39.00948463,38.70948463,46.00948463,20.20948463
30/01/13 11:05,35.80340682,35.40340682,41.70340682,14.30340682
30/01/13 11:06,35.58035249,35.38035249,40.48035249,11.18035249
30/01/13 11:07,34.06442324,34.76442324,38.86442324,7.564423238
30/01/13 11:08,35.41958729,37.31958729,40.51958729,7.519587292
30/01/13 11:09,33.4615224,36.3615224,38.7615224,4.361522398
30/01/13 11:10,39.74892359,42.94892359,44.74892359,9.248923592
30/01/13 11:11,33.43097272,36.83097272,38.13097272,1.830972717
30/01/13 11:12,35.91924856,39.11924856,40.11924856,3.319248564
30/01/13 11:13,33.02943539,36.52943539,37.72943539,1.329435385
30/01/13 11:14,35.1829803,38.4829803,41.2829803,7.182980296
30/01/13 11:15,45.19777951,48.29777951,53.49777951,22.59777951
30/01/13 11:16,34.75246937,36.45246937,43.85246937,16.85246937
30/01/13 11:17,32.19779625,32.39779625,40.99779625,16.79779625
30/01/13 11:18,30.86165134,30.56165134,39.36165134,15.76165134
30/01/13 11:19,32.17879557,31.57879557,39.77879557,15.47879557
30/01/13 11:20,38.525843,38.325843,45.725843,19.825843
30/01/13 11:21,32.65048454,32.15048454,38.55048454,11.25048454
30/01/13 11:22,35.37514457,34.87514457,40.27514457,11.37514457
30/01/13 11:23,27.75191598,27.65191598,32.05191598,1.551915977
30/01/13 11:24,37.68583031,37.58583031,41.18583031,9.185830308
30/01/13 11:25,35.02628348,36.02628348,38.82628348,5.226283485
30/01/13 11:26,34.02928862,36.02928862,38.22928862,3.329288619
30/01/13 11:27,31.24988806,34.54988806,36.14988806,0.249888057
30/01/13 11:28,32.32682294,35.82682294,37.02682294,0.426822935
30/01/13 11:29,31.82530042,35.42530042,36.22530042,-0.874699578
30/01/13 11:30,27.57498281,31.07498281,31.97498281,-4.925017194
30/01/13 11:31,33.94666384,37.34666384,39.74666384,4.946663838
30/01/13 11:32,41.77369077,44.77369077,49.47369077,18.07369077
30/01/13 11:33,36.39640925,37.69640925,44.69640925,17.39640925
30/01/13 11:34,41.78280144,41.68280144,50.08280144,25.68280144
30/01/13 11:35,37.3009765,36.7009765,45.3009765,21.6009765
30/01/13 11:36,43.06845981,42.26845981,50.46845981,26.26845981
30/01/13 11:37,29.89699159,29.19699159,36.59699159,11.09699159
30/01/13 11:38,32.42139605,31.82139605,38.42139605,11.52139605
30/01/13 11:39,35.69904646,34.89904646,40.59904646,12.59904646
30/01/13 11:40,36.09343096,35.29343096,40.19343096,10.79343096
30/01/13 11:41,36.90070324,36.10070324,40.20070324,9.600703241
30/01/13 11:42,33.4253164,33.1253164,36.5253164,4.425316405
30/01/13 11:43,45.96100048,46.26100048,49.06100048,15.46100048
30/01/13 11:44,38.22638305,39.12638305,41.22638305,6.526383048
30/01/13 11:45,39.45197393,41.35197393,43.05197393,7.351973927
30/01/13 11:46,35.34901966,38.54901966,39.84901966,3.649019665
30/01/13 11:47,37.32128483,40.32128483,41.42128483,4.921284825
30/01/13 11:48,34.14081524,37.04081524,38.34081524,2.440815242
30/01/13 11:49,41.06409159,43.36409159,46.26409159,12.76409159
30/01/13 11:50,34.90057515,37.10057515,42.40057515,12.40057515
30/01/13 11:51,35.42443209,35.62443209,43.12443209,17.42443209
30/01/13 11:52,36.1273627,35.3273627,43.9273627,20.5273627
30/01/13 11:53,34.15091174,32.65091174,41.35091174,18.65091174
30/01/13 11:54,38.72770707,37.32770707,45.52770707,21.82770707
30/01/13 11:55,31.17778208,29.77778208,36.97778208,11.77778208
30/01/13 11:56,40.32870241,39.12870241,45.42870241,18.42870241
30/01/13 11:57,38.54684264,37.54684264,42.94684264,14.44684264
30/01/13 11:58,38.83178148,37.93178148,42.53178148,12.73178148
30/01/13 11:59,33.69160967,32.89160967,36.89160967,5.791609667
30/01/13 12:00,38.76762802,38.26762802,41.56762802,9.267628023
30/01/13 12:01,31.0401157,30.8401157,33.5401157,0.140115699
30/01/13 12:02,37.18047179,37.08047179,39.38047179,5.080471786
30/01/13 12:03,36.3850642,36.2850642,38.1850642,3.085064203
30/01/13 12:04,41.19611337,41.29611337,42.89611337,7.196113373
30/01/13 12:05,34.21066436,34.81066436,36.11066436,0.010664362
30/01/13 12:06,29.19957041,30.39957041,31.39957041,-5.100429589
30/01/13 12:07,36.05316214,38.15316214,39.05316214,2.553162137
30/01/13 12:08,27.6036558,30.1036558,31.7036558,-3.796344196
30/01/13 12:09,35.71548965,37.61548965,41.01548965,8.515489654
30/01/13 12:10,39.64613799,39.94613799,45.54613799,16.84613799
30/01/13 12:11,34.56134161,33.76134161,40.76134161,14.76134161
30/01/13 12:12,39.92107833,38.52107833,46.22107833,21.62107833
30/01/13 12:13,38.85691934,37.55691934,45.35691934,20.75691934
30/01/13 12:14,36.08737914,34.68737914,41.88737914,16.58737914
30/01/13 12:15,33.57352461,32.37352461,38.77352461,12.17352461
30/01/13 12:16,39.92763379,38.72763379,44.42763379,16.62763379
30/01/13 12:17,38.54658552,37.54658552,42.54658552,13.64658552
30/01/13 12:18,43.99442384,42.89442384,47.29442384,17.39442384
30/01/13 12:19,39.59214287,38.59214287,42.49214287,11.39214287
30/01/13 12:20,40.20241444,39.30241444,42.50241444,10.30241444
30/01/13 12:21,41.06885883,40.46885883,43.16885883,9.868858833
30/01/13 12:22,32.9922528,33.0922528,35.2922528,0.8922528
30/01/13 12:23,37.44996765,38.04996765,39.74996765,4.549967653
30/01/13 12:24,40.21407704,41.71407704,43.01407704,7.114077036
30/01/13 12:25,34.66596537,37.26596537,38.36596537,1.965965372
30/01/13 12:26,31.76282178,34.56282178,35.36282178,-1.137178219
30/01/13 12:27,30.77153181,33.37153181,34.37153181,-1.828468195
30/01/13 12:28,23.60223149,25.80223149,28.10223149,-6.197768508
30/01/13 12:29,32.84498862,34.74498862,39.24498862,8.344988625
30/01/13 12:30,44.32215191,44.62215191,51.42215191,24.52215191
30/01/13 12:31,35.44692415,34.64692415,42.84692415,18.74692415
30/01/13 12:32,33.85417549,32.45417549,40.95417549,17.95417549
30/01/13 12:33,32.88593299,31.58593299,39.88593299,16.48593299
30/01/13 12:34,42.78684334,41.28684334,48.78684334,24.28684334
30/01/13 12:35,35.71555434,33.91555434,40.51555434,14.51555434
30/01/13 12:36,40.35053153,38.55053153,44.15053153,16.75053153
30/01/13 12:37,42.05081214,40.25081214,45.15081214,16.25081214
30/01/13 12:38,42.1056002,40.8056002,44.9056002,14.7056002
30/01/13 12:39,42.46083852,41.36083852,44.86083852,13.46083852
30/01/13 12:40,38.62343809,37.62343809,40.62343809,8.223438094
30/01/13 12:41,34.81743803,34.21743803,36.71743803,3.31743803
30/01/13 12:42,35.2351632,34.6351632,36.7351632,2.535163196
30/01/13 12:43,37.05355331,36.35355331,38.15355331,3.353553313
30/01/13 12:44,35.83286608,35.33286608,36.83286608,1.432866083
30/01/13 12:45,38.55942611,38.25942611,39.45942611,3.759426108
30/01/13 12:46,44.53274825,45.03274825,45.93274825,10.03274825
30/01/13 12:47,33.98037716,35.28037716,36.28037716,0.380377156
30/01/13 12:48,28.32870617,29.72870617,31.62870617,-2.771293828
30/01/13 12:49,37.19149328,37.69149328,41.49149328,10.19149328
30/01/13 12:50,42.12257701,41.32257701,46.92257701,19.02257701
30/01/13 12:51,36.53059949,35.03059949,41.93059949,16.13059949
30/01/13 12:52,42.45145005,40.95145005,48.15145005,23.25145005
30/01/13 12:53,42.9528558,41.2528558,48.3528558,23.2528558
30/01/13 12:54,34.99979441,33.39979441,39.89979441,13.79979441
30/01/13 12:55,29.59599001,28.09599001,33.79599001,6.495990006
30/01/13 12:56,37.32358814,35.82358814,40.92358814,12.62358814
30/01/13 12:57,41.85831976,40.05831976,44.65831976,15.65831976
30/01/13 12:58,44.78438207,42.88438207,47.08438207,17.18438207
30/01/13 12:59,35.05573297,33.55573297,37.25573297,6.355732973
30/01/13 13:00,36.14046984,34.84046984,38.14046984,6.340469836
30/01/13 13:01,44.79876472,43.39876472,46.19876472,13.59876472
30/01/13 13:02,32.94471734,32.04471734,34.44471734,1.044717341
30/01/13 13:03,33.84892624,32.64892624,34.74892624,0.848926244
30/01/13 13:04,38.3041181,37.0041181,38.8041181,4.604118099
30/01/13 13:05,31.17206259,30.07206259,31.67206259,-2.927937405
30/01/13 13:06,37.94374679,37.14374679,38.54374679,3.64374679
30/01/13 13:07,36.52094502,36.22094502,37.42094502,2.220945018
30/01/13 13:08,39.18844562,39.88844562,40.88844562,5.588445625
30/01/13 13:09,27.69285541,29.19285541,30.29285541,-4.807144586
30/01/13 13:10,33.5838767,34.8838767,37.2838767,4.083876704
30/01/13 13:11,35.45985311,35.35985311,39.95985311,10.15985311
30/01/13 13:12,34.88823736,33.58823736,39.88823736,13.48823736
30/01/13 13:13,41.99774813,40.09774813,47.39774813,22.89774813
30/01/13 13:14,32.76556351,30.66556351,38.36556351,14.56556351
30/01/13 13:15,40.10590618,37.90590618,45.30590618,21.20590618
30/01/13 13:16,41.38419806,39.18419806,45.88419806,20.68419806
30/01/13 13:17,39.96514077,37.96514077,43.86514077,17.26514077
30/01/13 13:18,36.60711619,34.60711619,39.80711619,12.20711619
30/01/13 13:19,36.6335559,34.5335559,39.1335559,10.6335559
30/01/13 13:20,31.22430297,29.12430297,33.22430297,3.724302972
30/01/13 13:21,40.98091001,38.68091001,42.38091001,12.08091001
30/01/13 13:22,42.77874875,41.07874875,44.27874875,13.07874875
30/01/13 13:23,41.89586414,40.09586414,42.89586414,10.99586414
30/01/13 13:24,36.67525631,34.97525631,37.37525631,4.875256313
30/01/13 13:25,34.29803261,32.79803261,34.99803261,1.898032606
30/01/13 13:26,40.12052801,38.92052801,40.82052801,7.320528012
30/01/13 13:27,41.21464565,40.61464565,42.21464565,8.214645646
30/01/13 13:28,34.56411955,34.66411955,36.06411955,1.864119552
30/01/13 13:29,35.38263376,36.68263376,37.88263376,3.382633757
30/01/13 13:30,25.90596032,27.30596032,28.50596032,-5.794039679
30/01/13 13:31,29.34265188,30.24265188,32.64265188,0.142651883
30/01/13 13:32,34.45342037,35.45342037,40.05342037,10.45342037
30/01/13 13:33,33.20776255,32.60776255,39.40776255,13.80776255
30/01/13 13:34,37.98448551,36.18448551,44.38448551,21.78448551
30/01/13 13:35,36.9703139,34.2703139,42.9703139,21.5703139
30/01/13 13:36,36.28684259,33.48684259,41.98684259,20.48684259
30/01/13 13:37,38.58554535,35.98554535,43.98554535,21.28554535
30/01/13 13:38,37.0046463,34.4046463,41.5046463,17.6046463
30/01/13 13:39,43.52475912,40.92475912,47.22475912,21.82475912
30/01/13 13:40,32.79267509,30.09267509,35.59267509,9.092675085
30/01/13 13:41,38.40119905,35.80119905,40.60119905,12.70119905
30/01/13 13:42,35.03752428,32.63752428,36.73752428,7.537524278
30/01/13 13:43,41.64121861,39.14121861,42.64121861,12.34121861
30/01/13 13:44,42.70498837,40.40498837,43.40498837,11.90498837
30/01/13 13:45,41.3390532,39.4390532,41.8390532,9.239053205
30/01/13 13:46,35.58124169,34.28124169,36.18124169,2.681241689
30/01/13 13:47,45.65179332,45.25179332,46.75179332,12.55179332
30/01/13 13:48,37.84292067,37.94292067,39.14292067,4.542920672
30/01/13 13:49,36.52494259,37.72494259,38.82494259,4.024942588
30/01/13 13:50,32.29008208,33.49008208,35.39008208,1.790082083
30/01/13 13:51,31.89913606,32.29913606,36.19913606,5.599136062
30/01/13 13:52,42.29414455,41.29414455,47.19414455,20.29414455
30/01/13 13:53,38.81359077,36.61359077,43.91359077,19.61359077
30/01/13 13:54,29.75575379,26.85575379,34.75575379,11.85575379
30/01/13 13:55,36.21629317,33.31629317,41.21629317,18.61629317
30/01/13 13:56,39.5493759,36.3493759,43.7493759,20.6493759
30/01/13 13:57,36.12456946,33.02456946,39.82456946,15.52456946
30/01/13 13:58,47.41818886,44.41818886,50.51818886,25.11818886
30/01/13 13:59,40.46274881,37.46274881,42.96274881,16.66274881
30/01/13 14:00,33.23685525,30.23685525,35.03685525,7.736855254
30/01/13 14:01,35.04575397,31.94575397,36.24575397,7.745753965
30/01/13 14:02,35.1462986,32.3462986,36.0462986,6.446298597
30/01/13 14:03,40.7504728,38.0504728,41.2504728,10.5504728
30/01/13 14:04,36.37420842,34.57420842,37.17420842,5.174208424
30/01/13 14:05,36.0672434,35.0672434,37.1672434,4.167243399
30/01/13 14:06,41.1231675,41.3231675,42.9231675,9.223167499
30/01/13 14:07,34.41293366,35.41293366,36.71293366,2.312933662
30/01/13 14:08,38.72255263,40.02255263,41.12255263,6.522552625
30/01/13 14:09,39.17248114,40.27248114,42.27248114,8.972481139
30/01/13 14:10,38.79827603,39.89827603,43.99827603,13.49827603
30/01/13 14:11,35.86827156,35.96827156,42.26827156,15.56827156
30/01/13 14:12,37.93540028,36.33540028,44.43540028,21.23540028
30/01/13 14:13,36.30375969,33.70375969,42.40375969,20.80375969
30/01/13 14:14,44.21603536,41.51603536,50.11603536,28.51603536
30/01/13 14:15,37.9772405,35.2772405,43.3772405,20.9772405
30/01/13 14:16,37.9631773,35.1631773,42.4631773,18.7631773
30/01/13 14:17,27.9351308,25.3351308,31.7351308,6.435130798
30/01/13 14:18,35.88195908,33.18195908,38.78195908,12.28195908
30/01/13 14:19,40.33680894,37.63680894,42.53680894,14.73680894
30/01/13 14:20,34.0908256,31.6908256,35.8908256,6.790825598
30/01/13 14:21,38.97852961,36.27852961,39.97852961,9.878529608
30/01/13 14:22,32.9102949,30.7102949,33.7102949,2.410294903
30/01/13 14:23,33.53013388,31.73013388,34.23013388,1.730133879
30/01/13 14:24,46.80516308,45.80516308,47.70516308,14.10516308
30/01/13 14:25,37.11214743,37.21214743,38.71214743,4.212147434
30/01/13 14:26,40.36151186,41.56151186,42.76151186,7.661511864
30/01/13 14:27,36.55276363,38.25276363,39.25276363,3.952763628
30/01/13 14:28,37.36702927,39.16702927,40.66702927,6.067029275
30/01/13 14:29,35.41020076,36.91020076,40.11020076,8.110200761
30/01/13 14:30,34.52239005,35.22239005,40.82239005,12.52239005
30/01/13 14:31,38.66305727,37.66305727,45.16305727,20.66305727
30/01/13 14:32,33.22769576,31.02769576,39.42769576,16.82769576
30/01/13 14:33,33.72375892,31.52375892,39.92375892,17.52375892
30/01/13 14:34,29.93259434,27.43259434,35.43259434,12.43259434
30/01/13 14:35,37.0799058,34.8799058,42.0799058,17.6799058
30/01/13 14:36,39.33866603,36.93866603,43.33866603,17.73866603
30/01/13 14:37,39.06055928,36.76055928,42.36055928,15.66055928
30/01/13 14:38,41.44673534,39.14673534,44.04673534,16.14673534
30/01/13 14:39,35.93649476,33.63649476,37.93649476,8.936494764
30/01/13 14:40,38.09393126,35.69393126,39.39393126,9.19393126
30/01/13 14:41,42.14253404,39.84253404,43.04253404,11.84253404
30/01/13 14:42,33.1795064,31.0795064,33.7795064,1.579506405
30/01/13 14:43,42.84488234,41.24488234,43.44488234,10.24488234
30/01/13 14:44,40.83146279,39.83146279,41.63146279,7.531462791
30/01/13 14:45,37.44937031,37.24937031,38.64937031,3.949370306
30/01/13 14:46,39.24058737,40.04058737,41.24058737,6.140587366
30/01/13 14:47,28.80993283,30.50993283,31.50993283,-3.790067171
30/01/13 14:48,38.2959165,39.8959165,41.5959165,7.395916497
30/01/13 14:49,41.72709143,43.12709143,46.82709143,15.42709143
30/01/13 14:50,35.40159718,35.50159718,41.40159718,13.80159718
30/01/13 14:51,45.17495241,43.87495241,51.37495241,26.87495241
30/01/13 14:52,38.0410539,36.0410539,44.1410539,20.9410539
30/01/13 14:53,37.46258735,35.26258735,43.36258735,20.36258735
30/01/13 14:54,31.72179605,29.62179605,37.32179605,13.52179605
30/01/13 14:55,42.17814846,39.77814846,46.67814846,21.87814846
30/01/13 14:56,37.32150815,35.02150815,41.12150815,15.12150815
30/01/13 14:57,47.24387581,45.04387581,50.44387581,23.14387581
30/01/13 14:58,43.25064709,40.85064709,45.55064709,17.25064709
30/01/13 14:59,33.38581219,30.88581219,34.98581219,5.585812194
30/01/13 15:00,36.79977679,34.49977679,37.99977679,7.499776792
30/01/13 15:01,36.03475582,33.83475582,36.83475582,5.234755823
30/01/13 15:02,41.42913954,39.62913954,42.22913954,9.429139545
30/01/13 15:03,37.14542739,35.64542739,37.64542739,4.045427385
30/01/13 15:04,45.43482656,44.43482656,46.13482656,11.73482656
30/01/13 15:05,38.61105953,38.31105953,39.61105953,4.611059526
30/01/13 15:06,33.41706705,33.71706705,34.81706705,-0.582932946
30/01/13 15:07,26.93193042,28.43193042,29.33193042,-6.168069582
30/01/13 15:08,49.46776197,50.96776197,52.56776197,18.06776197
30/01/13 15:09,34.6005465,35.2005465,38.7005465,7.000546501
30/01/13 15:10,40.47775155,39.77775155,45.17775155,17.07775155
30/01/13 15:11,39.97088511,38.17088511,44.87088511,19.47088511
30/01/13 15:12,40.18481013,38.18481013,45.58481013,21.28481013
30/01/13 15:13,45.28057143,43.28057143,50.78057143,26.68057143
30/01/13 15:14,40.20718472,37.90718472,44.90718472,20.00718472
30/01/13 15:15,36.95418521,34.75418521,40.95418521,14.85418521
30/01/13 15:16,39.85276299,37.75276299,43.25276299,15.95276299
30/01/13 15:17,30.31492424,28.21492424,33.01492424,4.814924241
30/01/13 15:18,38.55464992,36.45464992,40.85464992,11.75464992
30/01/13 15:19,33.94190225,31.94190225,35.84190225,5.841902249
30/01/13 15:20,35.40571616,33.40571616,36.90571616,6.005716164
30/01/13 15:21,39.10411289,37.60411289,40.60411289,8.604112893
30/01/13 15:22,26.64298016,25.04298016,27.64298016,-5.057019835
30/01/13 15:23,39.46202372,38.16202372,40.36202372,6.862023722
30/01/13 15:24,36.03664449,34.43664449,36.43664449,2.336644494
30/01/13 15:25,40.67408539,39.27408539,40.97408539,6.474085394
30/01/13 15:26,45.06502874,43.76502874,45.26502874,10.56502874
30/01/13 15:27,33.96010473,33.06010473,34.36010473,-0.639895274
30/01/13 15:28,41.17006105,41.07006105,42.17006105,6.870061054
30/01/13 15:29,34.79176009,35.49176009,36.49176009,1.091760089
30/01/13 15:30,37.24614406,38.04614406,39.84614406,5.846144063
30/01/13 15:31,30.33496855,30.43496855,34.03496855,2.93496855
30/01/13 15:32,39.55760839,38.45760839,43.95760839,16.15760839
30/01/13 15:33,36.52527625,34.72527625,41.42527625,16.02527625
30/01/13 15:34,35.03903018,33.13903018,40.43903018,15.93903018
30/01/13 15:35,42.13451441,39.93451441,47.23451441,22.83451441
30/01/13 15:36,32.81706725,30.81706725,37.41706725,12.01706725
30/01/13 15:37,42.74302713,40.94302713,46.84302713,20.14302713
30/01/13 15:38,37.30586921,35.30586921,40.60586921,13.00586921
30/01/13 15:39,37.60276599,35.60276599,40.40276599,11.90276599
30/01/13 15:40,39.3499966,37.4499966,41.7499966,12.3499966
30/01/13 15:41,36.50120827,34.90120827,38.80120827,8.301208273
30/01/13 15:42,35.87713146,34.57713146,37.97713146,6.577131455
30/01/13 15:43,32.54824853,31.24824853,34.24824853,1.848248527
30/01/13 15:44,33.68372284,32.58372284,35.08372284,1.883722839
30/01/13 15:45,31.29838436,30.19838436,32.39838436,-1.40161564
30/01/13 15:46,38.68619832,37.48619832,39.38619832,5.186198317
30/01/13 15:47,32.5592292,31.2592292,32.9592292,-1.440770805
30/01/13 15:48,36.89953105,35.59953105,37.09953105,2.499531054
30/01/13 15:49,37.31355462,36.71355462,37.91355462,3.013554624
30/01/13 15:50,36.33787542,36.33787542,37.33787542,2.137875423
30/01/13 15:51,33.22872599,34.02872599,35.02872599,-0.271274014
30/01/13 15:52,37.09391796,38.39391796,39.99391796,5.493917965
30/01/13 15:53,38.05825298,38.75825298,42.05825298,10.25825298
30/01/13 15:54,31.22208955,30.62208955,35.92208955,7.522089553
30/01/13 15:55,30.4322457,28.7322457,35.4322457,9.632245701
30/01/13 15:56,35.4620906,33.5620906,40.8620906,16.2620906
30/01/13 15:57,35.0814289,33.1814289,40.5814289,16.0814289
30/01/13 15:58,42.68129581,40.58129581,47.38129581,22.18129581
30/01/13 15:59,37.2610323,35.3610323,41.3610323,14.7610323
30/01/13 16:00,36.56571231,34.46571231,39.76571231,11.96571231
30/01/13 16:01,36.12626321,34.42626321,39.02626321,10.12626321
30/01/13 16:02,36.54470118,35.14470118,39.24470118,9.344701184
30/01/13 16:03,34.3604298,33.0604298,36.7604298,5.960429795
30/01/13 16:04,39.59371928,38.39371928,41.69371928,9.993719282
30/01/13 16:05,40.65311635,39.85311635,42.75311635,10.15311635
30/01/13 16:06,37.21916925,36.51916925,39.01916925,5.71916925
30/01/13 16:07,37.41590777,36.51590777,38.81590777,5.115907771
30/01/13 16:08,36.03023005,35.33023005,37.33023005,3.23023005
30/01/13 16:09,37.9276323,37.1276323,38.9276323,4.527632299
30/01/13 16:10,37.14068561,36.04068561,37.64068561,3.040685607
30/01/13 16:11,35.84443786,34.84443786,36.24443786,1.544437857
30/01/13 16:12,41.09541392,40.29541392,41.59541392,6.695413918
30/01/13 16:13,35.02549569,34.72549569,35.82549569,0.725495687
30/01/13 16:14,37.47681549,37.77681549,38.77681549,3.476815491
30/01/13 16:15,33.69572533,34.29572533,35.49572533,0.595725332
30/01/13 16:16,27.22825318,27.82825318,30.32825318,-2.471746816
30/01/13 16:17,34.68460698,34.48460698,38.88460698,9.084606979
30/01/13 16:18,33.36339851,32.06339851,38.06339851,11.16339851
30/01/13 16:19,33.48050207,31.68050207,38.58050207,13.28050207
30/01/13 16:20,28.05987101,26.45987101,33.65987101,8.759871007
30/01/13 16:21,40.39493797,38.49493797,45.29493797,19.99493797
30/01/13 16:22,35.98908162,34.28908162,40.28908162,13.78908162
30/01/13 16:23,35.58420249,33.78420249,39.18420249,11.48420249
30/01/13 16:24,34.17995734,32.37995734,37.17995734,8.379957338
30/01/13 16:25,35.67304476,34.07304476,38.37304476,8.673044762
30/01/13 16:26,29.28892443,27.68892443,31.58892443,1.088924428
30/01/13 16:27,33.78166802,32.58166802,36.08166802,4.781668021
30/01/13 16:28,35.05660342,33.85660342,36.95660342,4.85660342
30/01/13 16:29,38.17861971,37.27861971,40.07861971,7.078619708
30/01/13 16:30,35.11360852,34.21360852,36.61360852,3.113608516
30/01/13 16:31,34.92191604,34.12191604,36.22191604,2.321916043
30/01/13 16:32,41.9641871,41.0641871,42.8641871,8.564187103
30/01/13 16:33,40.75862425,39.75862425,41.35862425,6.958624251
30/01/13 16:34,39.94535004,38.84535004,40.34535004,5.745350044
30/01/13 16:35,42.77116092,41.47116092,42.87116092,8.271160918
30/01/13 16:36,39.29899311,37.99899311,39.39899311,4.698993112
30/01/13 16:37,31.87969296,31.17969296,32.47969296,-2.42030704
30/01/13 16:38,41.59346749,41.29346749,42.39346749,7.393467489
30/01/13 16:39,38.08566708,38.18566708,39.48566708,4.885667079
30/01/13 16:40,35.47249832,35.57249832,38.17249832,5.572498324
30/01/13 16:41,38.08662726,37.28662726,41.68662726,12.18662726
30/01/13 16:42,36.92746145,35.32746145,41.22746145,14.42746145
30/01/13 16:43,35.13019635,33.33019635,40.13019635,14.73019635
30/01/13 16:44,39.04962812,37.34962812,44.34962812,19.24962812
30/01/13 16:45,38.08001615,36.18001615,42.68001615,16.98001615
30/01/13 16:46,30.62664069,28.52664069,34.42664069,7.726640689
30/01/13 16:47,33.94823232,31.94823232,37.14823232,9.348232316
30/01/13 16:48,38.34106356,36.44106356,41.14106356,12.44106356
30/01/13 16:49,41.14981554,39.24981554,43.44981554,13.94981554
30/01/13 16:50,40.19197179,38.49197179,42.29197179,12.09197179
30/01/13 16:51,39.77575653,38.47575653,41.97575653,10.87575653
30/01/13 16:52,35.24319007,34.14319007,37.24319007,5.343190073
30/01/13 16:53,38.21548555,37.11548555,39.91548555,7.315485551
30/01/13 16:54,31.21332023,30.01332023,32.41332023,-0.786679767
30/01/13 16:55,31.29074229,30.09074229,32.19074229,-1.409257712
30/01/13 16:56,44.05923074,42.85923074,44.85923074,10.95923074
30/01/13 16:57,36.83961749,35.43961749,37.23961749,3.239617489
30/01/13 16:58,40.47111683,38.77111683,40.47111683,6.471116828
30/01/13 16:59,36.3602231,34.9602231,36.5602231,2.360223097
30/01/13 17:00,37.45793441,36.15793441,37.65793441,3.257934409
30/01/13 17:01,30.60719445,29.70719445,31.00719445,-3.592805552
30/01/13 17:02,35.29367441,35.09367441,36.19367441,1.393674406
30/01/13 17:03,35.89872341,35.89872341,37.29872341,2.898723408
30/01/13 17:04,32.63272706,32.33272706,34.93272706,2.632727058
30/01/13 17:05,42.33787961,41.23787961,45.73787961,16.53787961
30/01/13 17:06,41.92543511,39.92543511,45.92543511,19.52543511
